Wordlist,IDF
carboxymethyl,13.2106731727914
zymogram,13.1279327471025
maximum,12.9283043408797
khanum,12.7721684137554
jammu,12.51915968196
microsporus,12.4418538386345
ruckmanl,12.4418538386345
isolates,12.3822069835103
buffer,12.3548581441743
optimum,11.9190357447997
stability,11.9078045770207
kuhad,11.88477341529
enzymes,11.5783479521149
solani,11.5680484310995
carbon,11.2650442017878
alkaline,11.2023161620329
purified,11.1684291926972
oat,11.0206965914675
fungi,10.9878856045276
shaking,10.8769851703635
rpm,10.7738070255744
bleaching,10.7000634438117
cellulase,10.4462745715707
buffers,10.2003732161516
gupta,10.1913586885237
optima,10.1380030246338
residual,10.1027283645851
congo,10.0687835917999
bk,10.0151959803354
organism,9.9693791183796
thermostable,9.93810712478642
corncob,9.90655971859177
isolate,9.87735210396257
effect,9.79517416883356
gel,9.74389915126004
km,9.69959703733953
genbank,9.69780252976715
fennell,9.67939757677742
alkaliphilic,9.62829755888107
2010,9.46402267787317
sbp,166.682932744619
arfa,148.826797421986
lime,117.72658520889
mana,101.818708386587
xyna,100.475528776359
pretreatment,76.4754781207796
trs,67.8791389243914
cellulovorans,56.7235939448035
beet,55.102469961944
synergy,46.2429730516008
enzyme,35.4196260795981
pulp,34.7858174722683
sugar,34.3938064463832
hydrolysis,33.9790307984847
hemicellulases,32.6267803158025
mannan,30.8033782324757
beukes,30.7700369377136
arabinan,30.2344626206687
kosugi,28.1973975638721
hemicellulose,28.1149251095499
sugars,24.3734376069286
hemicellulase,22.9738823074295
xylan,22.7700369377136
enzymes,21.9988611090183
loading,20.8218088522472
degradation,19.886876437165
activity,18.8759922946306
enzymatic,18.061975205334
lignin,17.9196351485965
mannanase,17.391389159598
lignocellulose,17.2573070435499
synergistic,17.0480484381373
substrate,17.0272604884287
bagasse,16.6758469655015
micard,16.5891384515127
technol,14.9150609765336
pletschke,14.6806534326341
substrates,14.5906928578233
pretreated,14.5458071489116
fibres,14.545042428838
biomass,14.4598810794527
reducing,14.3724143527097
clostridium,13.7884200400145
sugarcane,13.4495370817714
biofuel,13.3750793047646
arabinases,12.4418538386345
arabinofuranosidase,12.0670376288096
protein,12.0164340990192
bioresour,11.5006170615007
wyman,11.3280567123984
optimal,11.2886153005139
cellulases,11.2194477282239
cellulosome,11.0104900744756
dns,10.9973784168246
holtzapple,10.7490395473189
highest,10.5081037379922
curvature,10.4016891162378
utilised,10.2100954411669
cellulose,10.2060354681461
zeeman,10.1074000874836
conditions,10.1018661726549
factorial,9.78171568121869
tamaru,9.48602360909666
rhodes,9.15178453499725
concentration,8.96701240499263
deaville,8.64675174386772
koukiekolo,8.64675174386772
combinations,8.64340098324853
temperature,8.62028930046392
hendricks,8.51722809776123
time,8.46569763562857
biotechnol,8.31364382930355
arabinase,8.29456922575636
slake,8.29456922575636
turquois,8.29456922575636
enzym,8.2655224436006
axes,8.20841239964649
xylanase,8.19693379472209
displayed,8.18372867158536
arabinose,8.06972224906282
optimised,8.05465984493767
fortman,8.04469175253976
2002b,7.99609342583025
2002a,7.99609342583025
merino,7.96776875713172
optimisation,7.87321760279353
cellulosomal,7.85087172652365
cherry,7.71398227234327
grahamstown,7.6925092344284
enge,7.6925092344284
mannanases,7.55861565516717
varnai,7.4426317612118
assays,7.3546292583567
kaar,7.34032671631704
sem,7.23867967464846
africa,7.16503502274023
effect,7.07429245526868
spagnuolo,6.95655566383921
low,6.81275582972618
vaccari,6.73826672498907
hydroxyapatite,541.058752727997
ciprofloxacin,122.353925879471
drug,119.997788817296
zinc,91.9238435139674
release,64.4146311982522
delivery,55.0583088910946
nanoparticles,47.1835650128153
loading,43.0317382946442
concentration,39.1287814036042
xrd,32.7768411406967
aureus,30.0070881014669
zn,28.4009849896984
mater,25.4332281738484
pure,24.466985840102
bone,22.7761234936188
staphylococcus,22.1986668224315
controlled,21.195528031573
pseudomonas,20.6469346568256
aeruginosa,20.3669490257893
percentage,19.9387519027627
tem,19.8462484892342
loaded,19.8047199384906
edx,19.7525586410622
antimicrobial,18.7913192501048
incorporation,17.928865189234
antibacterial,17.6014794745384
slosarczyk,17.2935034877354
cpx,17.2415730427108
samples,15.806064237701
crystallinity,15.7604570523942
increases,15.5435621318218
released,14.7322872183413
chouhan,14.6806534326341
phosphate,14.6492481336875
xrf,14.1808984862009
zone,14.13158361961
borm,14.041850061164
carrier,13.4519535499645
hap,13.050712126321
murugan,12.9751104495632
raman,12.780286555068
biomaterials,12.6851281955823
increase,12.2195748105429
carbonate,12.2144123097875
stoichiometry,12.1867188034643
amount,12.0660234118429
ca,11.9696912217853
methacrylate,11.739720317123
doped,11.5006170615007
vibrations,11.2759500509385
activity,11.2235629859966
ginebra,11.0104900744756
inhibition,10.8483785014771
stanic,10.7490395473189
ftir,10.6373810976231
calcium,10.6307101410829
optimized,10.6009322680813
crystalline,10.3731070215609
panyam,10.2608576548258
osteomyelitis,10.1808984862009
particles,10.0819775935072
nm,9.97683533963014
osteoblastic,9.92556426937499
labhasetwar,9.90655971859177
vitro,9.47438053303084
ratios,8.94363269095096
carbonates,8.85692402898637
antibiotics,8.66740163744793
russoni,8.64675174386772
bajpal,8.64675174386772
venkatasubbu,8.64675174386772
ochekpe,8.64675174386772
szycher,8.64675174386772
pataquiva,8.64675174386772
time,8.46569763562857
drugs,8.45386895682972
mycek,8.29456922575636
vojislav,8.29456922575636
given,8.27587256399761
constant,8.22687088041923
lattice,8.17743056639737
jong,8.16029857292125
sci,8.12196794755532
jallot,8.04469175253976
panduranga,8.04469175253976
pattern,8.0288328611394
stirring,7.82009794744078
agglomeration,7.74903954731885
becomes,7.7288778935019
devanand,7.6925092344284
somberg,7.6925092344284
90,7.67616578844526
ramakrishna,7.64657671861594
antibiotic,7.60130158521917
stretching,7.53617271241439
analyzed,7.51492425977447
infections,7.51338348889667
wt,7.48650534616518
fwhm,7.48221629730851
it,7.42044049993513
microbial,269.474665664382
soil,254.263570074094
hydrocarbons,191.852787231649
bioremediation,171.768437825363
alkane,151.63182732385
hydroxylases,146.879936758187
oil,130.260488496476
hydrocarbon,128.919317252287
plfa,107.829399934833
microbiol,96.7391956227006
dioxygenases,94.0816441507009
diversity,89.8373425699693
bacteria,86.8066070258475
community,86.1185928365431
philp,82.5175118753329
alkanes,76.7600082512152
chikere,76.4245716491277
crude,70.1623511251701
biodegradation,69.6362943053206
maila,69.1740139509418
elsas,67.8791389243914
okpokwasili,66.732409675451
16s,63.5516607249797
hamamura,61.5400738754272
environ,59.7243228400088
genes,58.6067538529457
soils,58.5531464827258
communities,56.5984118867298
microorganisms,55.2042457689676
bacterial,55.1875729040566
odokuma,53.9146999674163
hamme,53.1783693232533
contaminated,51.126256244459
degradation,49.7171910929125
dioxygenase,48.0185052351991
fatty,46.098733493649
colwell,45.1506896237464
leahy,44.0131468135399
macnaughton,43.1797944958801
atlas,43.0254845940724
petroleum,42.4803215565624
phenanthrene,41.0789370259706
rrna,39.5500283721346
rosenberg,39.3470002948148
margesin,37.7930782758359
bartha,37.6231447343611
microbiology,37.0273625633181
smalla,35.8301318243962
degraders,35.6861408847486
magot,35.3289227693564
metagenomic,34.3317344884189
quatrini,33.1782769030254
catechol,32.7213453156888
wolicka,30.263631103537
dgge,29.9103828474048
ron,29.8522236052972
ollivier,29.7196791557753
respirometry,29.0309922901473
spill,28.45807082729
diesel,27.2011128864289
mpn,26.7652181331601
environmental,26.2578738676741
hub,25.5622000585168
stroud,24.9583276699089
contaminants,24.9311812265713
sediments,24.3953281369271
polluted,24.3479499769959
ecol,24.1947665406345
surridge,24.1340752576193
degrading,24.1058023439578
harayama,23.9420011945934
2003,23.3644792747087
rajendhran,23.0775277032852
organisms,22.8295824287476
clpp,22.6758469655015
carbon,22.5300884035756
contamination,21.9687964126056
degradative,21.7705270448472
degrade,21.6725225829187
kanaly,21.6168793596693
alquati,21.6168793596693
chaillan,21.6168793596693
torsvik,21.062775091746
zucchi,20.8696669915176
marine,20.8121331855236
enumeration,20.6015027594213
harcourt,20.1922825798422
dna,19.9756957234587
biodiversity,19.8762142495728
pollution,19.8400510719728
ecology,19.8252174665521
acids,19.6669271977319
phylogenetic,19.5508898703173
populations,19.2606415515532
obayori,19.231273086071
2005,19.1490306569081
microbiological,19.085536660866
aliphatic,19.0738333367662
pollutants,19.0311455982695
asm,18.9741441064989
desulfotomaculum,142.311420836925
dsm,114.817024400816
nov,89.0087473496733
strain,79.359040690174
putei,73.4973898228756
hydrothermale,62.8069738121892
subcluster,50.7416821463698
thermophilic,47.6355568668995
dma,46.9384111271156
artesian,41.4728461287818
anaerobic,40.6445822040395
12395t,38.9103828474047
18033t,38.9103828474047
gab,35.1046251529101
varum,34.782778319196
sulfate,33.9305336130757
bore,33.0620897744024
basin,30.3719130822513
ogg,29.7196791557753
microbiol,28.2155987232877
gen,27.3680505902786
sp,27.2233647008289
pyruvate,27.0929931064906
16s,26.2972389206812
syst,25.526850598225
haouari,24.8837076772691
growth,23.2762851691993
rrna,22.8973848470253
patel,22.6125652214367
glycerol,22.2625004955821
phylogenetic,21.505978857349
australicus,20.7364230643909
bacterium,20.7244749591396
zeikus,20.5217153096515
caloramator,20.1117293813494
fatty,19.9761178472479
brockii,19.6271793163091
fructose,19.3191268244417
bkc,19.231273086071
hungate,19.231273086071
propanol,18.7982650425814
electron,18.6649463258929
evol,18.6238027711757
formate,18.1470400832378
aquifer,18.1220293379892
microbial,17.9649777109588
nucleotides,17.9574597106252
amended,17.4137971030901
mannose,17.3697374714062
rc3t,17.2935034877354
butanol,17.1213231357342
woese,17.1014294247096
strains,16.9851282038591
genus,16.8929465374028
malate,16.8291715923358
srb,16.7899863893821
enrichment,16.7623022625958
desulfosporosinus,16.5891384515127
u,16.5396200516397
tryptone,16.2955250923152
lactate,15.927499296146
kaksonen,15.1172313103343
desulfitobacterium,15.1172313103343
subsurface,15.0057828859997
similarity,14.8986881004777
ia,14.791445368389
thiosulfate,14.5420126198152
sulfite,14.4600605388744
marmur,14.3320527297585
thermoanaerobacter,14.1808984862009
propionate,13.4495370817714
spring,13.4079432145539
mat,13.2168116443681
australicum,12.9701276158016
16158t,12.9701276158016
rg04,12.9701276158016
5794t,12.9701276158016
nacl,12.7435177401881
australia,12.540008130091
wells,12.3043682953848
australian,12.2292416520965
curved,12.1081470149234
thermoanaerobium,12.0670376288096
optimum,11.9190357447997
ultrastructure,11.5526932361434
yeast,11.4478087632951
nitrite,11.3419000520236
butyrate,11.2194477282239
kroppenstedt,11.1639476418177
nd,10.9222570214397
kctc,10.8732176027935
schumann,10.8636833948768
straight,10.7861000845731
isolated,10.7019839633815
relatives,10.2231113549052
spores,10.1954356248212
casamino,10.1818708386587
fermented,10.1239367297424
wolin,10.1074000874836
benzoate,10.1063074748883
bioreactor,113.273815407749
toluene,95.5290479102496
tropicalis,64.4301707034417
fluidized,56.1674002446561
beads,47.0028221118792
immobilized,42.0720893920546
psp,41.8784543233741
yeast,39.2496300455833
biofilters,37.3255615159036
biodegradation,37.1393569628377
biofiltration,33.1782769030254
biofilter,31.4034869060946
removal,24.2661372686143
vocs,21.2713477293013
waste,19.2717652483813
suspension,19.1269251019483
voc,17.827160122935
ethylbenzene,17.7261231077511
gaseous,17.6442150264932
bioreactors,17.2573070435499
loading,16.6574470817978
putida,16.6024402269994
gas,16.5171912148324
protein,15.7715697549627
operation,15.5705157344941
ph,15.5000068112462
pseudomonas,15.0159524776914
step,14.5045131734232
content,14.2033524419863
candida,13.4651677553174
bordel,12.9701276158016
larachi,12.9701276158016
iliuta,12.9701276158016
delhomenie,12.9701276158016
air,12.8448185590313
activated,12.6456775367693
volatile,12.6432598178872
sgrs,12.4418538386345
inlet,12.3605876160739
carbon,11.2650442017878
shim,11.2482876079387
btex,11.1639476418177
biotechnol,11.0848584390714
airlift,10.7490395473189
nutrient,10.6388851132726
co2,10.5870069754709
sludge,10.5505365333264
powdered,10.4016891162378
glycol,10.3311545297031
biomass,10.3284864853234
alginate,10.3007513797106
streams,10.1954356248212
strain,10.0773385003396
degradation,9.9434382185825
immobilization,9.91465878546872
performance,9.84521125681538
jianping,9.78803409474075
clogging,9.44185383863454
bed,9.37721503170841
gases,9.15178453499725
cells,9.14956907166944
operated,8.79083721902609
ppmv,8.64675174386772
peishi,8.64675174386772
bioscrubbers,8.64675174386772
kccm,8.64675174386772
fluorescens,8.39499319469105
culture,7.90093742850774
contaminated,7.86557788376292
environ,7.4655403550011
cod,7.44417320203124
villaverde,7.4426317612118
koutinas,7.34032671631704
concentration,7.33664651317579
eng,7.29877825831773
od,7.23797074529107
remove,7.23463908146266
maestre,7.09044924310044
stream,7.07982255579638
column,7.06729548810365
bottle,6.95716349445366
efficiency,6.93901152645025
loehr,6.84057176988384
munoz,6.79941306179217
adsorptive,6.60437314572785
polyethylene,6.56672991971719
hydrocarbon,6.55521952130274
bioeng,6.52247027783544
sulfide,6.44620403782024
capacities,6.30197820235883
headspace,6.26608834752714
ahmed,6.1968960519166
portion,6.14452371646108
benzene,6.13756207129829
respiration,6.10672242601091
chung,5.99439763783326
decline,5.93684875607685
ports,5.6925092344284
biosci,5.58743408753194
processes,5.5385818942186
elegans,176.794022340251
fat,157.872107730222
ok1975,146.994779645751
lipid,97.5231138908584
mutant,74.833451047551
worm,73.7290341733497
adipogenesis,64.1171277630674
klfs,58.8815379489274
caenorhabditis,56.649870903346
metabolism,55.2371011547521
ashrafi,49.5327985929588
klf,48.3771064478767
intestine,48.0781498042978
fatty,46.098733493649
fas,44.0620354648732
metabolic,43.6099031510408
desaturase,38.3165052412663
regulation,37.2404255857969
insulin,36.4045617084758
accumulation,36.07419162958
energy,36.0007425423928
storage,35.8897832427633
genes,35.1640523117674
mtp,35.1234631378274
mammalian,34.722642810339
fa,34.1960960217819
adipocyte,31.8111268928107
microsomal,31.3935810897177
pathways,30.4005542308331
lipoproteins,30.2892153386712
germline,30.1255501834921
ntambi,29.7705270448472
yolk,29.7586055274395
adipose,29.6922842616037
hashmi,29.6164803591627
worms,29.063480980141
apob,28.8848926766432
lipoprotein,28.8296299672848
watts,28.6578515484051
rava,28.1564211338892
obesity,28.1331609931917
browse,28.0733030035014
rnai,28.0661827030808
transcription,27.7830717192284
gilst,26.9237823204994
klf3,25.9402552316032
ok2257,25.9402552316032
secretion,25.6092423831227
triglyceride,25.2549344858655
mutants,24.3150399416695
lipids,24.2755186890079
apolipoprotein,24.1058023439578
genetic,24.0526331254847
conserved,22.904956038544
assembly,22.3150841112155
phenotype,21.9177246478219
gene,21.6801015792164
oocytes,21.4100387980532
mammals,21.2631104875318
animals,21.0795937847774
differentiation,19.6848730489248
transcriptional,19.6664954553268
desaturases,19.6271793163091
pathway,19.3383816099526
tg,18.9349284391576
hussain,18.4915960785761
transfer,18.3173848150822
wetterau,18.1220293379892
protein,18.0246511485288
that,18.0102576612352
preadipocyte,17.8857191466699
reproductive,17.8808175189109
birsoy,17.552312576455
klf15,17.2935034877354
qm182,17.2935034877354
biol,17.0213644089127
crossley,16.9920850685975
droplets,16.9867728430407
regulatory,16.9445794733152
cells,16.8915121323128
brey,16.7282613332251
klf7,16.5891384515127
diabetes,16.3781133391703
nutrient,15.9583276699089
palmitoyl,15.8100393484944
larval,15.6948341750155
monounsaturated,15.6652208688178
genetics,15.2804299000187
klf5,15.1172313103343
klf2,15.1172313103343
shibata,15.0309922901473
transport,14.9194894426559
breakdown,14.8461421308018
sharrock,14.4976234703914
factor,14.3952071624145
jamil,14.231273086071
regulator,13.7851670062237
homeostasis,13.6122443213864
vit,13.5200280319566
zhang,13.2453198092152
methomyl,253.407790205002
plants,210.579765376027
urf13,181.581786621222
p500,142.671403773817
transgenic,142.06548888743
anthers,128.496466137842
p755,116.731148542214
sterility,107.395464599169
maize,99.634678369105
tobacco,79.7366643282444
gene,77.6870306588588
ta29,73.4973898228756
pcat121,73.4973898228756
pollen,60.6138312530711
levings,60.3351881440482
male,56.3404121568973
rrn26,56.2038863351402
tapetum,52.2904963915084
anther,48.6958896468745
plant,46.3306888883404
construct,46.302962805909
gus,44.4637165042449
carrying,44.4323621281739
mitochondrial,40.5768426320792
promoter,40.5683832224904
untransformed,34.7820865666878
csiii,34.5870069754709
pgus,34.5870069754709
chaumont,33.0314702234267
fertile,32.177427814252
constructs,30.5374042308084
tapetal,28.1564211338892
saci,26.9530668999563
sterile,24.9891821339149
pcr,23.8486101935663
southern,23.1829208666147
germination,22.810506805426
camv35s,22.6758469655015
budar,21.6168793596693
koltunow,20.7364230643909
protein,20.2777325420949
allmen,20.1117293813494
sridhar,19.7518822883589
cytoplasmic,19.6971436871253
sensitivity,18.6847855972196
sofi,17.7261231077511
glab,17.2935034877354
seeds,15.4524715865649
schnable,15.3850184688568
fertility,14.8923335366724
fungal,14.8698985027106
death,14.4140011682033
kb,13.9780596239049
1990,13.9564889647991
northern,13.9396071700659
mitochondria,13.7618519945094
constitutive,13.3471475521691
lonsdale,13.2087462914557
confirmed,12.2327575538696
rice,12.2011484757909
membrane,12.1867085432572
amplicons,12.115043716387
morphology,12.0627036917261
putative,11.991396815178
constitutively,11.921496828512
expressed,11.871933903067
that,11.590759880993
warmke,11.0104900744756
hindiii,10.9743691012682
done,10.8914319026909
pring,10.8732176027935
transformation,10.7853912774081
toxins,10.4710308469738
probe,10.4059306559179
dewey,10.3479174786289
transformed,10.3327823911417
bamhi,10.2853096964577
dna,9.98784786172935
bands,9.90799145225112
production,9.86998588221089
analysed,9.7846417367334
targeting,9.75931399871325
had,9.66205486325857
control,9.5947836470815
genes,9.59019608502748
rf2,9.39913252129071
hence,9.33530732409149
dupont,9.2337420885637
probed,9.07086674801379
carried,9.03539632289867
driven,8.96443259461702
seed,8.9626804665867
hack,8.9135800614675
sequence,8.8152764371583
heterologous,8.7980969238671
nylon,8.7339871421305
plegt,8.64675174386772
rf8,8.64675174386772
connet,8.64675174386772
kerk,8.64675174386772
palm,99.64109695135
microsatellite,71.165373923879
cultivars,68.3480374980076
dactylifera,54.7245741590707
date,52.3077740049311
markers,48.8554713651516
phoenix,44.9223551126426
dp175,43.2337587193386
diversity,40.0812759158324
dp168,37.3255615159036
dp157,34.5870069754709
genetic,33.4645330441526
qatari,30.2344626206687
shahil,29.0309922901473
khasab,29.0309922901473
barhi,29.0309922901473
repeats,28.7143275372904
ssr,28.462546172142
dna,24.9696196543234
khnaizi,24.8837076772691
alleles,24.0637504436532
lulu,23.0775277032852
sukari,22.6758469655015
pic,22.6561134247967
bp,22.3987611533402
hilali,21.6168793596693
shaishi,21.6168793596693
razaiz,21.6168793596693
marker,21.0961083903552
elshibli,19.6271793163091
cultivar,19.5883174542791
genet,19.3635187268299
locus,19.2619379236069
theor,18.7652181331601
korpelainen,18.6065794030295
polymorphic,17.8463858138437
qatar,17.6589877813335
germplasm,17.4007799879823
vosman,17.2935034877354
dp160,17.2935034877354
dissimilarity,16.6758469655015
khalas,16.5891384515127
zehdi,15.7017434530473
primers,15.5579051949498
banding,15.3151431617503
morocco,15.1859050946136
microsatellites,15.0581100543905
aflp,14.9546870600913
accessions,14.8082401795813
rapd,13.9277838843029
loci,13.7315362514139
repeat,13.5911571393263
amplification,13.240808707622
genotypes,13.101126054867
dp170,12.9701276158016
dp169,12.9701276158016
benkhalifa,12.9701276158016
dp171,12.9701276158016
dp151,12.9701276158016
dp159,12.9701276158016
dp172,12.9701276158016
sequence,12.7331770758953
genome,12.7075671590181
ssrs,12.6480314787955
pritesh,12.4418538386345
akkak,12.4418538386345
sudan,12.3453491506639
primer,11.9422976259897
phylogenetic,11.7305339221904
trifi,11.5387638516426
adawy,11.5387638516426
monomorphic,11.4439114961396
allele,11.1975074737827
tunisian,11.1172313103343
amplified,10.3960965501836
genotype,10.2699153835591
arens,10.2608576548258
tomato,10.2100954411669
genomic,9.84845346368755
fingerprinting,9.82835413139867
lycopersicon,9.78803409474075
palms,9.57912631031656
ahmed,9.2953440778749
hortic,8.8849441077488
tree,8.66713135304077
hanachi,8.64675174386772
kawka,8.64675174386772
banhos,8.64675174386772
areshchenkova,8.64675174386772
resour,8.58293362210472
crop,8.27241346732222
plant,8.17600392147183
elhoumaizi,8.04469175253976
hamwieh,8.04469175253976
icarda,8.04469175253976
malek,8.03976958634302
scored,7.9289285282407
ganal,7.85087172652365
simple,7.76645988603642
powermarker,7.6925092344284
lipa,535.869486807249
ch25h,285.342807547635
vertebrate,145.771869695415
lipase,117.819282321264
lipf,68.379879896588
human,66.6808297406286
sequences,65.8931511595684
predicted,58.5723176826311
gene,50.5869036848383
lipj,49.7674153545382
lipm,45.62013074166
lipn,45.62013074166
lipk,45.62013074166
lip3,43.2337587193386
lysosomal,42.2772171478246
residues,40.8840838468574
sequence,40.1584815470545
mouse,39.853571706478
chicken,37.8824017287982
cholesterol,35.6162103221637
genome,33.8868457573816
